"site","block","plot","plant_code","plant","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","alt","alat","Geometridae/eois_herbivory","Apatelodidae_herbivory","h_div","a_div","herbivory","nlvs_per_ind","plot_richness","dif","divf","final_div","pdiv","precip","temp","finalf","pres","vari","floodn","clonen"
"Ecuador","none","Plot 26","Planta#311","Ecuador_Plot 26_Planta#311","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0,1,0,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,801.333333333333,0,0
"Ecuador","none","Plot 26","Planta#311","Ecuador_Plot 26_Planta#311","schupii",1,"clone","no",NA,"final",NA,NA,0,0,0.970950594454669,2,50,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,801.333333333333,0,0
"Ecuador","none","Plot 27","Planta#313","Ecuador_Plot 27_Planta#313","kelleii",1,"ind","no",NA,"final",NA,NA,18,0,NA,1,18,4,NA,NA,"low",1,0.1,4495,25,"low",100,115.666666666667,0,1
"Ecuador","none","Plot 27","Planta#313","Ecuador_Plot 27_Planta#313","kelleii",1,"ind","no",NA,"final",NA,NA,4,0,NA,1,4,4,NA,NA,"low",1,0.1,4495,25,"low",100,115.666666666667,0,1
"Ecuador","none","Plot 27","Planta#313","Ecuador_Plot 27_Planta#313","kelleii",1,"ind","no",NA,"final",NA,NA,30,0,NA,1,30,4,NA,NA,"low",1,0.1,4495,25,"low",100,115.666666666667,0,1
"Ecuador","none","Plot 27","Planta#313","Ecuador_Plot 27_Planta#313","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,14,4,NA,NA,"low",1,0.1,4495,25,"low",100,115.666666666667,0,1
"Ecuador","none","Plot 27","Planta#315","Ecuador_Plot 27_Planta#315","kelleii",1,"ind","no",NA,"final",NA,NA,30,0,0.970950594454669,2,50,5,NA,NA,"low",1,0.1,4495,25,"low",100,259.2,0,1
"Ecuador","none","Plot 27","Planta#315","Ecuador_Plot 27_Planta#315","kelleii",1,"ind","no",NA,"final",NA,NA,8,0,NA,1,8,5,NA,NA,"low",1,0.1,4495,25,"low",100,259.2,0,1
"Ecuador","none","Plot 27","Planta#315","Ecuador_Plot 27_Planta#315","kelleii",1,"ind","no",NA,"final",NA,NA,18,0,NA,1,18,5,NA,NA,"low",1,0.1,4495,25,"low",100,259.2,0,1
"Ecuador","none","Plot 27","Planta#315","Ecuador_Plot 27_Planta#315","kelleii",1,"ind","no",NA,"final",NA,NA,20,0,0.985228136034252,2,35,5,NA,NA,"low",1,0.1,4495,25,"low",100,259.2,0,1
"Ecuador","none","Plot 27","Planta#315","Ecuador_Plot 27_Planta#315","kelleii",1,"ind","no",NA,"final",NA,NA,10,0,0.918295834054489,2,30,5,NA,NA,"low",1,0.1,4495,25,"low",100,259.2,0,1
"Ecuador","none","Plot 27","Planta#316","Ecuador_Plot 27_Planta#316","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,8,4,NA,NA,"low",1,0.1,4495,25,"low",100,113,0,1
"Ecuador","none","Plot 27","Planta#316","Ecuador_Plot 27_Planta#316","kelleii",1,"ind","no",NA,"final",NA,NA,20,0,0.918295834054489,2,30,4,NA,NA,"low",1,0.1,4495,25,"low",100,113,0,1
"Ecuador","none","Plot 27","Planta#316","Ecuador_Plot 27_Planta#316","kelleii",1,"ind","no",NA,"final",NA,NA,4,0,1,2,8,4,NA,NA,"low",1,0.1,4495,25,"low",100,113,0,1
"Ecuador","none","Plot 27","Planta#316","Ecuador_Plot 27_Planta#316","kelleii",1,"ind","no",NA,"final",NA,NA,15,0,0.811278124459133,2,20,4,NA,NA,"low",1,0.1,4495,25,"low",100,113,0,1
"Ecuador","none","Plot 27","Planta#317","Ecuador_Plot 27_Planta#317","kelleii",1,"ind","no",NA,"final",NA,NA,10,0,0.89293528987793,3,18,2,NA,NA,"low",1,0.1,4495,25,"low",100,8,0,1
"Ecuador","none","Plot 27","Planta#317","Ecuador_Plot 27_Planta#317","kelleii",1,"ind","no",NA,"final",NA,NA,8,0,0.985228136034252,2,14,2,NA,NA,"low",1,0.1,4495,25,"low",100,8,0,1
"Ecuador","none","Plot 27","Planta#318","Ecuador_Plot 27_Planta#318","kelleii",1,"ind","no",NA,"final",NA,NA,12,0,NA,1,12,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,57.3333333333333,0,1
"Ecuador","none","Plot 27","Planta#318","Ecuador_Plot 27_Planta#318","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,57.3333333333333,0,1
"Ecuador","none","Plot 27","Planta#318","Ecuador_Plot 27_Planta#318","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,14,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,57.3333333333333,0,1
"Ecuador","none","Plot 27","Planta#319","Ecuador_Plot 27_Planta#319","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,12,4,NA,NA,"low",1,0.1,4495,25,"low",75,36,0,1
"Ecuador","none","Plot 27","Planta#319","Ecuador_Plot 27_Planta#319","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,12,4,NA,NA,"low",1,0.1,4495,25,"low",75,36,0,1
"Ecuador","none","Plot 27","Planta#319","Ecuador_Plot 27_Planta#319","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",75,36,0,1
"Ecuador","none","Plot 27","Planta#319","Ecuador_Plot 27_Planta#319","kelleii",1,"ind","no",NA,"final",NA,NA,12,0,NA,1,12,4,NA,NA,"low",1,0.1,4495,25,"low",75,36,0,1
"Ecuador","none","Plot 27","Planta#320","Ecuador_Plot 27_Planta#320","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,4,3,NA,NA,"low",1,0.1,4495,25,"low",100,196,0,1
"Ecuador","none","Plot 27","Planta#320","Ecuador_Plot 27_Planta#320","kelleii",1,"ind","no",NA,"final",NA,NA,8,0,NA,1,8,3,NA,NA,"low",1,0.1,4495,25,"low",100,196,0,1
"Ecuador","none","Plot 27","Planta#320","Ecuador_Plot 27_Planta#320","kelleii",1,"ind","no",NA,"final",NA,NA,30,0,NA,1,30,3,NA,NA,"low",1,0.1,4495,25,"low",100,196,0,1
"Ecuador","none","Plot 27","Planta#321","Ecuador_Plot 27_Planta#321","kelleii",1,"ind","no",NA,"final",NA,NA,8,0,1,2,16,4,NA,NA,"low",1,0.1,4495,25,"low",100,89.5833333333333,0,1
"Ecuador","none","Plot 27","Planta#321","Ecuador_Plot 27_Planta#321","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,14,4,NA,NA,"low",1,0.1,4495,25,"low",100,89.5833333333333,0,1
"Ecuador","none","Plot 27","Planta#321","Ecuador_Plot 27_Planta#321","kelleii",1,"ind","no",NA,"final",NA,NA,25,0,NA,1,25,4,NA,NA,"low",1,0.1,4495,25,"low",100,89.5833333333333,0,1
"Ecuador","none","Plot 27","Planta#321","Ecuador_Plot 27_Planta#321","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,2,4,NA,NA,"low",1,0.1,4495,25,"low",100,89.5833333333333,0,1
"Ecuador","none","Plot 27","Planta#322","Ecuador_Plot 27_Planta#322","kelleii",1,"ind","no",NA,"final",NA,NA,12,0,NA,1,24,3,NA,NA,"low",1,0.1,4495,25,"low",100,81.3333333333333,0,1
"Ecuador","none","Plot 27","Planta#322","Ecuador_Plot 27_Planta#322","kelleii",1,"ind","no",NA,"final",NA,NA,14,0,NA,1,14,3,NA,NA,"low",1,0.1,4495,25,"low",100,81.3333333333333,0,1
"Ecuador","none","Plot 27","Planta#322","Ecuador_Plot 27_Planta#322","kelleii",1,"ind","no",NA,"final",NA,NA,2,0,1,3,6,3,NA,NA,"low",1,0.1,4495,25,"low",100,81.3333333333333,0,1
"Ecuador","none","Plot 27","Planta#323","Ecuador_Plot 27_Planta#323","kelleii",1,"ind","no",NA,"final",NA,NA,16,0,NA,1,16,2,NA,NA,"low",1,0.1,4495,25,"low",100,32,0,1
"Ecuador","none","Plot 27","Planta#323","Ecuador_Plot 27_Planta#323","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,8,2,NA,NA,"low",1,0.1,4495,25,"low",100,32,0,1
"Ecuador","none","Plot 27","Planta#324","Ecuador_Plot 27_Planta#324","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,2,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,28,0,1
"Ecuador","none","Plot 27","Planta#324","Ecuador_Plot 27_Planta#324","kelleii",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,28,0,1
"Ecuador","none","Plot 27","Planta#324","Ecuador_Plot 27_Planta#324","kelleii",1,"ind","no",NA,"final",NA,NA,4,0,0.970950594454669,2,10,3,NA,NA,"low",1,0.1,4495,25,"low",66.6666666666667,28,0,1
"Ecuador","none","Plot 28","Planta#326","Ecuador_Plot 28_Planta#326","baezanum",1,"ind","no",NA,"final",NA,NA,60,0,NA,1,60,4,NA,NA,"low",1,0.1,4495,25,"low",100,248.916666666667,0,1
"Ecuador","none","Plot 28","Planta#326","Ecuador_Plot 28_Planta#326","baezanum",1,"ind","no",NA,"final",NA,NA,70,0,NA,1,70,4,NA,NA,"low",1,0.1,4495,25,"low",100,248.916666666667,0,1
"Ecuador","none","Plot 28","Planta#326","Ecuador_Plot 28_Planta#326","baezanum",1,"ind","no",NA,"final",NA,NA,80,0,NA,1,80,4,NA,NA,"low",1,0.1,4495,25,"low",100,248.916666666667,0,1
"Ecuador","none","Plot 28","Planta#326","Ecuador_Plot 28_Planta#326","baezanum",1,"ind","no",NA,"final",NA,NA,97,0,NA,1,97,4,NA,NA,"low",1,0.1,4495,25,"low",100,248.916666666667,0,1
"Ecuador","none","Plot 28","Planta#327","Ecuador_Plot 28_Planta#327","baezanum",1,"ind","no",NA,"final",NA,NA,18,0,NA,1,18,2,NA,NA,"low",1,0.1,4495,25,"low",100,2,0,1
"Ecuador","none","Plot 28","Planta#327","Ecuador_Plot 28_Planta#327","baezanum",1,"ind","no",NA,"final",NA,NA,20,0,NA,1,20,2,NA,NA,"low",1,0.1,4495,25,"low",100,2,0,1
"Ecuador","none","Plot 28","Planta#328","Ecuador_Plot 28_Planta#328","baezanum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",50,256.25,0,1
"Ecuador","none","Plot 28","Planta#328","Ecuador_Plot 28_Planta#328","baezanum",1,"ind","no",NA,"final",NA,NA,30,0,NA,1,30,4,NA,NA,"low",1,0.1,4495,25,"low",50,256.25,0,1
"Ecuador","none","Plot 28","Planta#328","Ecuador_Plot 28_Planta#328","baezanum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,4,NA,NA,"low",1,0.1,4495,25,"low",50,256.25,0,1
"Ecuador","none","Plot 28","Planta#328","Ecuador_Plot 28_Planta#328","baezanum",1,"ind","no",NA,"final",NA,NA,25,0,NA,1,25,4,NA,NA,"low",1,0.1,4495,25,"low",50,256.25,0,1
"Ecuador","none","Plot 28","Planta#329","Ecuador_Plot 28_Planta#329","baezanum",1,"ind","no",NA,"final",NA,NA,50,0,NA,1,50,4,NA,NA,"low",1,0.1,4495,25,"low",100,256.25,0,1
"Ecuador","none","Plot 28","Planta#329","Ecuador_Plot 28_Planta#329","baezanum",1,"ind","no",NA,"final",NA,NA,80,0,NA,1,80,4,NA,NA,"low",1,0.1,4495,25,"low",100,256.25,0,1
"Ecuador","none","Plot 28","Planta#329","Ecuador_Plot 28_Planta#329","baezanum",1,"ind","no",NA,"final",NA,NA,50,0,NA,1,50,4,NA,NA,"low",1,0.1,4495,25,"low",100,256.25,0,1
"Ecuador","none","Plot 28","Planta#329","Ecuador_Plot 28_Planta#329","baezanum",1,"ind","no",NA,"final",NA,NA,45,0,NA,1,45,4,NA,NA,"low",1,0.1,4495,25,"low",100,256.25,0,1
"Ecuador","none","Plot 28","Planta#330","Ecuador_Plot 28_Planta#330","baezanum",1,"ind","no",NA,"final",NA,NA,50,0,NA,1,50,2,NA,NA,"low",1,0.1,4495,25,"low",100,50,0,1
"Ecuador","none","Plot 28","Planta#330","Ecuador_Plot 28_Planta#330","baezanum",1,"ind","no",NA,"final",NA,NA,60,0,NA,1,60,2,NA,NA,"low",1,0.1,4495,25,"low",100,50,0,1
"Ecuador","none","Plot 28","Planta#331","Ecuador_Plot 28_Planta#331","baezanum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,30,2,NA,NA,"low",1,0.1,4495,25,"low",100,242,0,1
"Ecuador","none","Plot 28","Planta#331","Ecuador_Plot 28_Planta#331","baezanum",1,"ind","no",NA,"final",NA,NA,8,0,NA,1,8,2,NA,NA,"low",1,0.1,4495,25,"low",100,242,0,1
"Ecuador","none","Plot 28","Planta#332","Ecuador_Plot 28_Planta#332","baezanum",1,"ind","no",NA,"final",NA,NA,20,0,NA,1,20,4,NA,NA,"low",1,0.1,4495,25,"low",100,449,0,1
"Ecuador","none","Plot 28","Planta#332","Ecuador_Plot 28_Planta#332","baezanum",1,"ind","no",NA,"final",NA,NA,20,0,NA,1,20,4,NA,NA,"low",1,0.1,4495,25,"low",100,449,0,1
"Ecuador","none","Plot 28","Planta#332","Ecuador_Plot 28_Planta#332","baezanum",1,"ind","no",NA,"final",NA,NA,14,0,NA,1,14,4,NA,NA,"low",1,0.1,4495,25,"low",100,449,0,1
"Ecuador","none","Plot 28","Planta#332","Ecuador_Plot 28_Planta#332","baezanum",1,"ind","no",NA,"final",NA,NA,60,0,NA,1,60,4,NA,NA,"low",1,0.1,4495,25,"low",100,449,0,1
"Ecuador","none","Plot 28","Planta#333","Ecuador_Plot 28_Planta#333","baezanum",1,"ind","no",NA,"final",NA,NA,60,0,NA,1,60,3,NA,NA,"low",1,0.1,4495,25,"low",100,446.333333333333,0,1
"Ecuador","none","Plot 28","Planta#333","Ecuador_Plot 28_Planta#333","baezanum",1,"ind","no",NA,"final",NA,NA,30,0,NA,1,35,3,NA,NA,"low",1,0.1,4495,25,"low",100,446.333333333333,0,1
"Ecuador","none","Plot 28","Planta#333","Ecuador_Plot 28_Planta#333","baezanum",1,"ind","no",NA,"final",NA,NA,18,0,NA,1,18,3,NA,NA,"low",1,0.1,4495,25,"low",100,446.333333333333,0,1
"Ecuador","none","Plot 28","Planta#334","Ecuador_Plot 28_Planta#334","baezanum",1,"ind","no",NA,"final",NA,NA,40,0,NA,1,40,4,NA,NA,"low",1,0.1,4495,25,"low",100,722.916666666667,0,1
"Ecuador","none","Plot 28","Planta#334","Ecuador_Plot 28_Planta#334","baezanum",1,"ind","no",NA,"final",NA,NA,80,0,NA,1,80,4,NA,NA,"low",1,0.1,4495,25,"low",100,722.916666666667,0,1
"Ecuador","none","Plot 28","Planta#334","Ecuador_Plot 28_Planta#334","baezanum",1,"ind","no",NA,"final",NA,NA,15,0,NA,1,15,4,NA,NA,"low",1,0.1,4495,25,"low",100,722.916666666667,0,1
"Ecuador","none","Plot 28","Planta#334","Ecuador_Plot 28_Planta#334","baezanum",1,"ind","no",NA,"final",NA,NA,50,0,NA,1,50,4,NA,NA,"low",1,0.1,4495,25,"low",100,722.916666666667,0,1
"Ecuador","none","Plot 28","Planta#336","Ecuador_Plot 28_Planta#336","baezanum",1,"ind","no",NA,"final",NA,NA,20,0,NA,1,20,6,NA,NA,"low",1,0.1,4495,25,"low",100,245.5,0,1
"Ecuador","none","Plot 28","Planta#336","Ecuador_Plot 28_Planta#336","baezanum",1,"ind","no",NA,"final",NA,NA,4,0,NA,1,4,6,NA,NA,"low",1,0.1,4495,25,"low",100,245.5,0,1
"Ecuador","none","Plot 28","Planta#336","Ecuador_Plot 28_Planta#336","baezanum",1,"ind","no",NA,"final",NA,NA,30,0,NA,1,30,6,NA,NA,"low",1,0.1,4495,25,"low",100,245.5,0,1
"Ecuador","none","Plot 28","Planta#336","Ecuador_Plot 28_Planta#336","baezanum",1,"ind","no",NA,"final",NA,NA,35,0,NA,1,35,6,NA,NA,"low",1,0.1,4495,25,"low",100,245.5,0,1
"Ecuador","none","Plot 28","Planta#336","Ecuador_Plot 28_Planta#336","baezanum",1,"ind","no",NA,"final",NA,NA,50,0,NA,1,50,6,NA,NA,"low",1,0.1,4495,25,"low",100,245.5,0,1
"Ecuador","none","Plot 28","Planta#336","Ecuador_Plot 28_Planta#336","baezanum",1,"ind","no",NA,"final",NA,NA,20,0,NA,1,20,6,NA,NA,"low",1,0.1,4495,25,"low",100,245.5,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0.836640741941167,2,75,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,10,0,NA,1,10,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,1,2,16,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,3,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,3,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,4,0,NA,1,4,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,3,0,NA,1,3,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,2,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,75,NA,1,75,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#337","Ecuador_Plot 29_Planta#337","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0.985228136034252,2,14,11,NA,NA,"low",1,0.1,4495,25,"low",90.9090909090909,802.854545454545,0,1
"Ecuador","none","Plot 29","Planta#338","Ecuador_Plot 29_Planta#338","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,4,7,NA,NA,"low",1,0.1,4495,25,"low",85.7142857142857,42.8095238095238,0,1
"Ecuador","none","Plot 29","Planta#338","Ecuador_Plot 29_Planta#338","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,4,7,NA,NA,"low",1,0.1,4495,25,"low",85.7142857142857,42.8095238095238,0,1
"Ecuador","none","Plot 29","Planta#338","Ecuador_Plot 29_Planta#338","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",85.7142857142857,42.8095238095238,0,1
"Ecuador","none","Plot 29","Planta#338","Ecuador_Plot 29_Planta#338","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,16,7,NA,NA,"low",1,0.1,4495,25,"low",85.7142857142857,42.8095238095238,0,1
"Ecuador","none","Plot 29","Planta#338","Ecuador_Plot 29_Planta#338","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,3,7,NA,NA,"low",1,0.1,4495,25,"low",85.7142857142857,42.8095238095238,0,1
"Ecuador","none","Plot 29","Planta#338","Ecuador_Plot 29_Planta#338","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,14,7,NA,NA,"low",1,0.1,4495,25,"low",85.7142857142857,42.8095238095238,0,1
"Ecuador","none","Plot 29","Planta#338","Ecuador_Plot 29_Planta#338","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,14,7,NA,NA,"low",1,0.1,4495,25,"low",85.7142857142857,42.8095238095238,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,8,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,1,2,20,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,5,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,5,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,1,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#340","Ecuador_Plot 29_Planta#340","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,30,13,NA,NA,"low",1,0.1,4495,25,"low",46.1538461538462,87.3974358974359,0,1
"Ecuador","none","Plot 29","Planta#341","Ecuador_Plot 29_Planta#341","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,50,7,NA,NA,"low",1,0.1,4495,25,"low",57.1428571428571,317.142857142857,0,1
"Ecuador","none","Plot 29","Planta#341","Ecuador_Plot 29_Planta#341","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,10,7,NA,NA,"low",1,0.1,4495,25,"low",57.1428571428571,317.142857142857,0,1
"Ecuador","none","Plot 29","Planta#341","Ecuador_Plot 29_Planta#341","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,8,7,NA,NA,"low",1,0.1,4495,25,"low",57.1428571428571,317.142857142857,0,1
"Ecuador","none","Plot 29","Planta#341","Ecuador_Plot 29_Planta#341","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",57.1428571428571,317.142857142857,0,1
"Ecuador","none","Plot 29","Planta#341","Ecuador_Plot 29_Planta#341","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,8,7,NA,NA,"low",1,0.1,4495,25,"low",57.1428571428571,317.142857142857,0,1
"Ecuador","none","Plot 29","Planta#341","Ecuador_Plot 29_Planta#341","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",57.1428571428571,317.142857142857,0,1
"Ecuador","none","Plot 29","Planta#341","Ecuador_Plot 29_Planta#341","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,7,NA,NA,"low",1,0.1,4495,25,"low",57.1428571428571,317.142857142857,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,2,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,3,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,8,0,NA,1,14,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,6,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,NA,1,50,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
"Ecuador","none","Plot 29","Planta#342","Ecuador_Plot 29_Planta#342","pubinervulum",1,"ind","no",NA,"final",NA,NA,0,0,0,1,0,10,NA,NA,"low",1,0.1,4495,25,"low",70,322.233333333333,0,1
