site,block,plot,species,plant_code,date,herb,surv_next,div,clone,flood
mogi,3,6,richardifolium,1224,five,NA,,2,clone,no
mogi,3,6,richardifolium,1224,four,NA,0,2,clone,no
mogi,3,6,richardifolium,1224,one,NA,0,2,clone,no
mogi,3,6,richardifolium,1224,three,NA,0,2,clone,no
mogi,3,6,richardifolium,1224,two,NA,0,2,clone,no
mogi,3,3,miquelianum,1226,five,1.9375,,1,clone,no
mogi,3,3,miquelianum,1226,four,0,1,1,clone,no
mogi,3,3,miquelianum,1226,one,0,1,1,clone,no
mogi,3,3,miquelianum,1226,three,0,1,1,clone,no
mogi,3,3,miquelianum,1226,two,0,1,1,clone,no
mogi,3,4,arboreum,1227,five,NA,,1,clone,no
mogi,3,4,arboreum,1227,four,NA,0,1,clone,no
mogi,3,4,arboreum,1227,one,6.66666666666667,0,1,clone,no
mogi,3,4,arboreum,1227,three,NA,0,1,clone,no
mogi,3,4,arboreum,1227,two,NA,0,1,clone,no
mogi,3,11,arboreum,1228,five,NA,,2,ind,no
mogi,3,11,arboreum,1228,four,2.63636363636364,0,2,ind,no
mogi,3,11,arboreum,1228,one,1.8,1,2,ind,no
mogi,3,11,arboreum,1228,three,3.28571428571429,1,2,ind,no
mogi,3,11,arboreum,1228,two,1.4,1,2,ind,no
mogi,2,11,richardifolium,1229,five,NA,,1,ind,no
mogi,2,11,richardifolium,1229,four,NA,0,1,ind,no
mogi,2,11,richardifolium,1229,one,0,0,1,ind,no
mogi,2,11,richardifolium,1229,three,NA,0,1,ind,no
mogi,2,11,richardifolium,1229,two,NA,0,1,ind,no
mogi,3,6,richardifolium,1230,five,NA,,2,clone,no
mogi,3,6,richardifolium,1230,four,NA,0,2,clone,no
mogi,3,6,richardifolium,1230,one,8,1,2,clone,no
mogi,3,6,richardifolium,1230,three,7.5,0,2,clone,no
mogi,3,6,richardifolium,1230,two,12,1,2,clone,no
mogi,3,3,miquelianum,1231,five,NA,,1,clone,no
mogi,3,3,miquelianum,1231,four,NA,0,1,clone,no
mogi,3,3,miquelianum,1231,one,23.6666666666667,1,1,clone,no
mogi,3,3,miquelianum,1231,three,NA,0,1,clone,no
mogi,3,3,miquelianum,1231,two,6,0,1,clone,no
mogi,3,1,crassinervium,1232,five,NA,,1,ind,no
mogi,3,1,crassinervium,1232,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1232,one,16,0,1,ind,no
mogi,3,1,crassinervium,1232,three,NA,0,1,ind,no
mogi,3,1,crassinervium,1232,two,NA,0,1,ind,no
mogi,3,4,arboreum,1233,five,1.125,,1,clone,no
mogi,3,4,arboreum,1233,four,0,1,1,clone,no
mogi,3,4,arboreum,1233,one,0,1,1,clone,no
mogi,3,4,arboreum,1233,three,1.66666666666667,1,1,clone,no
mogi,3,4,arboreum,1233,two,0.75,1,1,clone,no
mogi,3,2,arboreum,1234,five,NA,,4,ind,no
mogi,3,2,arboreum,1234,four,NA,0,4,ind,no
mogi,3,2,arboreum,1234,one,3.5,0,4,ind,no
mogi,3,2,arboreum,1234,three,NA,0,4,ind,no
mogi,3,2,arboreum,1234,two,NA,0,4,ind,no
mogi,3,1,crassinervium,1235,five,NA,,1,ind,no
mogi,3,1,crassinervium,1235,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1235,one,7,1,1,ind,no
mogi,3,1,crassinervium,1235,three,NA,0,1,ind,no
mogi,3,1,crassinervium,1235,two,54,0,1,ind,no
mogi,3,12,richardifolium,1236,five,NA,,1,ind,no
mogi,3,12,richardifolium,1236,four,NA,0,1,ind,no
mogi,3,12,richardifolium,1236,one,21,0,1,ind,no
mogi,3,12,richardifolium,1236,three,NA,0,1,ind,no
mogi,3,12,richardifolium,1236,two,NA,0,1,ind,no
mogi,3,4,arboreum,1237,five,NA,,1,clone,no
mogi,3,4,arboreum,1237,four,NA,0,1,clone,no
mogi,3,4,arboreum,1237,one,2,1,1,clone,no
mogi,3,4,arboreum,1237,three,NA,0,1,clone,no
mogi,3,4,arboreum,1237,two,14,0,1,clone,no
mogi,3,5,miquelianum,1238,five,NA,,1,ind,no
mogi,3,5,miquelianum,1238,four,NA,0,1,ind,no
mogi,3,5,miquelianum,1238,one,47.8,1,1,ind,no
mogi,3,5,miquelianum,1238,three,25.2,0,1,ind,no
mogi,3,5,miquelianum,1238,two,30.1666666666667,1,1,ind,no
mogi,3,7,crassinervium,1239,five,NA,,1,clone,no
mogi,3,7,crassinervium,1239,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1239,one,0,1,1,clone,no
mogi,3,7,crassinervium,1239,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1239,two,0,0,1,clone,no
mogi,3,2,miquelianum,1240,five,NA,,4,ind,no
mogi,3,2,miquelianum,1240,four,NA,0,4,ind,no
mogi,3,2,miquelianum,1240,one,27.8,0,4,ind,no
mogi,3,2,miquelianum,1240,three,NA,0,4,ind,no
mogi,3,2,miquelianum,1240,two,NA,0,4,ind,no
mogi,3,7,crassinervium,1241,five,NA,,1,clone,no
mogi,3,7,crassinervium,1241,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1241,one,NA,0,1,clone,no
mogi,3,7,crassinervium,1241,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1241,two,NA,0,1,clone,no
mogi,3,1,crassinervium,1242,five,NA,,1,ind,no
mogi,3,1,crassinervium,1242,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1242,one,0,1,1,ind,no
mogi,3,1,crassinervium,1242,three,47.3333333333333,0,1,ind,no
mogi,3,1,crassinervium,1242,two,0,1,1,ind,no
mogi,3,6,richardifolium,1243,five,NA,,2,clone,no
mogi,3,6,richardifolium,1243,four,NA,0,2,clone,no
mogi,3,6,richardifolium,1243,one,22.6666666666667,1,2,clone,no
mogi,3,6,richardifolium,1243,three,NA,0,2,clone,no
mogi,3,6,richardifolium,1243,two,28.5,0,2,clone,no
mogi,3,7,crassinervium,1244,five,NA,,1,clone,no
mogi,3,7,crassinervium,1244,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1244,one,NA,0,1,clone,no
mogi,3,7,crassinervium,1244,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1244,two,NA,0,1,clone,no
mogi,3,1,crassinervium,1245,five,NA,,1,ind,no
mogi,3,1,crassinervium,1245,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1245,one,25,0,1,ind,no
mogi,3,1,crassinervium,1245,three,NA,0,1,ind,no
mogi,3,1,crassinervium,1245,two,NA,0,1,ind,no
mogi,3,4,arboreum,1246,five,NA,,1,clone,no
mogi,3,4,arboreum,1246,four,NA,0,1,clone,no
mogi,3,4,arboreum,1246,one,NA,0,1,clone,no
mogi,3,4,arboreum,1246,three,NA,0,1,clone,no
mogi,3,4,arboreum,1246,two,NA,0,1,clone,no
mogi,3,9,crassinervium,1247,five,NA,,4,clone,no
mogi,3,9,crassinervium,1247,four,0,0,4,clone,no
mogi,3,9,crassinervium,1247,one,1.71428571428571,1,4,clone,no
mogi,3,9,crassinervium,1247,three,16.3333333333333,1,4,clone,no
mogi,3,9,crassinervium,1247,two,1.5,1,4,clone,no
mogi,3,6,richardifolium,1248,five,NA,,2,clone,no
mogi,3,6,richardifolium,1248,four,NA,0,2,clone,no
mogi,3,6,richardifolium,1248,one,NA,0,2,clone,no
mogi,3,6,richardifolium,1248,three,NA,0,2,clone,no
mogi,3,6,richardifolium,1248,two,NA,0,2,clone,no
mogi,1,7,crassinervium,1249,five,5.833333333,,1,ind,no
mogi,1,7,crassinervium,1249,four,0,1,1,ind,no
mogi,1,7,crassinervium,1249,one,5.25,1,1,ind,no
mogi,1,7,crassinervium,1249,three,8.5,1,1,ind,no
mogi,1,7,crassinervium,1249,two,7.66666666666667,1,1,ind,no
mogi,3,7,crassinervium,1250,five,NA,,1,clone,no
mogi,3,7,crassinervium,1250,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1250,one,NA,0,1,clone,no
mogi,3,7,crassinervium,1250,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1250,two,NA,0,1,clone,no
mogi,3,12,richardifolium,1251,five,NA,,1,ind,no
mogi,3,12,richardifolium,1251,four,NA,0,1,ind,no
mogi,3,12,richardifolium,1251,one,NA,0,1,ind,no
mogi,3,12,richardifolium,1251,three,NA,0,1,ind,no
mogi,3,12,richardifolium,1251,two,NA,0,1,ind,no
mogi,3,6,arboreum,1252,five,2.2,,2,clone,no
mogi,3,6,arboreum,1252,four,0,1,2,clone,no
mogi,3,6,arboreum,1252,one,6.33333333333333,1,2,clone,no
mogi,3,6,arboreum,1252,three,0.5,1,2,clone,no
mogi,3,6,arboreum,1252,two,7,1,2,clone,no
mogi,3,3,miquelianum,1253,five,0,,1,clone,no
mogi,3,3,miquelianum,1253,four,0,1,1,clone,no
mogi,3,3,miquelianum,1253,one,6,1,1,clone,no
mogi,3,3,miquelianum,1253,three,23,1,1,clone,no
mogi,3,3,miquelianum,1253,two,12,1,1,clone,no
mogi,3,7,crassinervium,1254,five,NA,,1,clone,no
mogi,3,7,crassinervium,1254,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1254,one,1.5,1,1,clone,no
mogi,3,7,crassinervium,1254,three,0,0,1,clone,no
mogi,3,7,crassinervium,1254,two,11,1,1,clone,no
mogi,3,3,miquelianum,1255,five,2.33333333333333,,1,clone,no
mogi,3,3,miquelianum,1255,four,0,1,1,clone,no
mogi,3,3,miquelianum,1255,one,39.4,1,1,clone,no
mogi,3,3,miquelianum,1255,three,2.66666666666667,1,1,clone,no
mogi,3,3,miquelianum,1255,two,33,1,1,clone,no
mogi,3,3,miquelianum,1256,five,NA,,1,clone,no
mogi,3,3,miquelianum,1256,four,NA,0,1,clone,no
mogi,3,3,miquelianum,1256,one,60,1,1,clone,no
mogi,3,3,miquelianum,1256,three,56,0,1,clone,no
mogi,3,3,miquelianum,1256,two,60,1,1,clone,no
mogi,3,9,miquelianum,1257,five,0.5,,4,clone,no
mogi,3,9,miquelianum,1257,four,0,1,4,clone,no
mogi,3,9,miquelianum,1257,one,30.5,1,4,clone,no
mogi,3,9,miquelianum,1257,three,9.42857142857143,1,4,clone,no
mogi,3,9,miquelianum,1257,two,58,1,4,clone,no
mogi,3,9,miquelianum,1258,five,1,,4,clone,no
mogi,3,9,miquelianum,1258,four,0,1,4,clone,no
mogi,3,9,miquelianum,1258,one,27.5,1,4,clone,no
mogi,3,9,miquelianum,1258,three,0,1,4,clone,no
mogi,3,9,miquelianum,1258,two,0,1,4,clone,no
mogi,1,7,crassinervium,1259,five,NA,,1,ind,no
mogi,1,7,crassinervium,1259,four,NA,0,1,ind,no
mogi,1,7,crassinervium,1259,one,40,1,1,ind,no
mogi,1,7,crassinervium,1259,three,0,0,1,ind,no
mogi,1,7,crassinervium,1259,two,40.5,1,1,ind,no
mogi,3,7,crassinervium,1260,five,NA,,1,clone,no
mogi,3,7,crassinervium,1260,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1260,one,NA,0,1,clone,no
mogi,3,7,crassinervium,1260,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1260,two,NA,0,1,clone,no
mogi,3,4,arboreum,1261,five,1.66666666666667,,1,clone,no
mogi,3,4,arboreum,1261,four,0,1,1,clone,no
mogi,3,4,arboreum,1261,one,3,1,1,clone,no
mogi,3,4,arboreum,1261,three,10,1,1,clone,no
mogi,3,4,arboreum,1261,two,6,1,1,clone,no
mogi,3,11,arboreum,1262,five,NA,,2,ind,no
mogi,3,11,arboreum,1262,four,NA,0,2,ind,no
mogi,3,11,arboreum,1262,one,5.33333333333333,1,2,ind,no
mogi,3,11,arboreum,1262,three,NA,0,2,ind,no
mogi,3,11,arboreum,1262,two,4.5,0,2,ind,no
mogi,3,6,arboreum,1263,five,1.66666666666667,,2,clone,no
mogi,3,6,arboreum,1263,four,0,1,2,clone,no
mogi,3,6,arboreum,1263,one,2,1,2,clone,no
mogi,3,6,arboreum,1263,three,2.66666666666667,1,2,clone,no
mogi,3,6,arboreum,1263,two,3,1,2,clone,no
mogi,3,7,crassinervium,1264,five,NA,,1,clone,no
mogi,3,7,crassinervium,1264,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1264,one,75,0,1,clone,no
mogi,3,7,crassinervium,1264,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1264,two,NA,0,1,clone,no
mogi,3,12,richardifolium,1265,five,20,,1,ind,no
mogi,3,12,richardifolium,1265,four,0,1,1,ind,no
mogi,3,12,richardifolium,1265,one,26.5,1,1,ind,no
mogi,3,12,richardifolium,1265,three,32.5,1,1,ind,no
mogi,3,12,richardifolium,1265,two,0,1,1,ind,no
mogi,3,3,miquelianum,1267,five,NA,,1,clone,no
mogi,3,3,miquelianum,1267,four,NA,0,1,clone,no
mogi,3,3,miquelianum,1267,one,30,0,1,clone,no
mogi,3,3,miquelianum,1267,three,NA,0,1,clone,no
mogi,3,3,miquelianum,1267,two,NA,0,1,clone,no
mogi,1,7,crassinervium,1268,five,NA,,1,ind,no
mogi,1,7,crassinervium,1268,four,NA,0,1,ind,no
mogi,1,7,crassinervium,1268,one,18.6666666666667,1,1,ind,no
mogi,1,7,crassinervium,1268,three,NA,0,1,ind,no
mogi,1,7,crassinervium,1268,two,29,0,1,ind,no
mogi,3,7,crassinervium,1269,five,NA,,1,clone,no
mogi,3,7,crassinervium,1269,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1269,one,NA,0,1,clone,no
mogi,3,7,crassinervium,1269,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1269,two,NA,0,1,clone,no
mogi,3,3,miquelianum,1270,five,NA,,1,clone,no
mogi,3,3,miquelianum,1270,four,NA,0,1,clone,no
mogi,3,3,miquelianum,1270,one,30,1,1,clone,no
mogi,3,3,miquelianum,1270,three,23.6666666666667,0,1,clone,no
mogi,3,3,miquelianum,1270,two,31.5,1,1,clone,no
mogi,3,4,arboreum,1271,five,4,,1,clone,no
mogi,3,4,arboreum,1271,four,0,1,1,clone,no
mogi,3,4,arboreum,1271,one,7.33333333333333,1,1,clone,no
mogi,3,4,arboreum,1271,three,2,1,1,clone,no
mogi,3,4,arboreum,1271,two,1,1,1,clone,no
mogi,3,11,arboreum,1272,five,NA,,2,ind,no
mogi,3,11,arboreum,1272,four,NA,0,2,ind,no
mogi,3,11,arboreum,1272,one,1.5,0,2,ind,no
mogi,3,11,arboreum,1272,three,NA,0,2,ind,no
mogi,3,11,arboreum,1272,two,NA,0,2,ind,no
mogi,3,4,arboreum,1273,five,0.6,,1,clone,no
mogi,3,4,arboreum,1273,four,0,1,1,clone,no
mogi,3,4,arboreum,1273,one,0,1,1,clone,no
mogi,3,4,arboreum,1273,three,3.5,1,1,clone,no
mogi,3,4,arboreum,1273,two,1,1,1,clone,no
mogi,3,7,crassinervium,1274,five,18.3333333333333,,1,clone,no
mogi,3,7,crassinervium,1274,four,0,1,1,clone,no
mogi,3,7,crassinervium,1274,one,12.8,1,1,clone,no
mogi,3,7,crassinervium,1274,three,4.75,1,1,clone,no
mogi,3,7,crassinervium,1274,two,14,1,1,clone,no
mogi,3,7,crassinervium,1275,five,NA,,1,clone,no
mogi,3,7,crassinervium,1275,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1275,one,NA,0,1,clone,no
mogi,3,7,crassinervium,1275,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1275,two,NA,0,1,clone,no
mogi,3,1,crassinervium,1276,five,NA,,1,ind,no
mogi,3,1,crassinervium,1276,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1276,one,31.5,0,1,ind,no
mogi,3,1,crassinervium,1276,three,NA,0,1,ind,no
mogi,3,1,crassinervium,1276,two,NA,0,1,ind,no
mogi,3,4,arboreum,1277,five,19.3684210526316,,1,clone,no
mogi,3,4,arboreum,1277,four,0,1,1,clone,no
mogi,3,4,arboreum,1277,one,35.2,1,1,clone,no
mogi,3,4,arboreum,1277,three,14,1,1,clone,no
mogi,3,4,arboreum,1277,two,32,1,1,clone,no
mogi,3,1,crassinervium,1278,five,NA,,1,ind,no
mogi,3,1,crassinervium,1278,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1278,one,NA,0,1,ind,no
mogi,3,1,crassinervium,1278,three,NA,0,1,ind,no
mogi,3,1,crassinervium,1278,two,NA,0,1,ind,no
mogi,3,6,arboreum,1279,five,4.61538461538462,,2,clone,no
mogi,3,6,arboreum,1279,four,0,1,2,clone,no
mogi,3,6,arboreum,1279,one,28.3333333333333,1,2,clone,no
mogi,3,6,arboreum,1279,three,1,1,2,clone,no
mogi,3,6,arboreum,1279,two,0,1,2,clone,no
mogi,3,7,crassinervium,1280,five,NA,,1,clone,no
mogi,3,7,crassinervium,1280,four,NA,0,1,clone,no
mogi,3,7,crassinervium,1280,one,5,0,1,clone,no
mogi,3,7,crassinervium,1280,three,NA,0,1,clone,no
mogi,3,7,crassinervium,1280,two,NA,0,1,clone,no
mogi,3,1,crassinervium,1281,five,NA,,1,ind,no
mogi,3,1,crassinervium,1281,four,NA,0,1,ind,no
mogi,3,1,crassinervium,1281,one,NA,0,1,ind,no
mogi,3,1,crassinervium,1281,three,NA,0,1,ind,no
mogi,3,1,crassinervium,1281,two,NA,0,1,ind,no
mogi,3,4,arboreum,1282,five,NA,,1,clone,no
mogi,3,4,arboreum,1282,four,NA,0,1,clone,no
mogi,3,4,arboreum,1282,one,18,1,1,clone,no
mogi,3,4,arboreum,1282,three,17.5,0,1,clone,no
mogi,3,4,arboreum,1282,two,7.33333333333333,1,1,clone,no
mogi,3,5,miquelianum,1283,five,5.75,,1,ind,no
mogi,3,5,miquelianum,1283,four,0,1,1,ind,no
mogi,3,5,miquelianum,1283,one,26.5,1,1,ind,no
mogi,3,5,miquelianum,1283,three,20,1,1,ind,no
mogi,3,5,miquelianum,1283,two,0.5,1,1,ind,no
mogi,3,12,richardifolium,1286,five,NA,,1,ind,no
mogi,3,12,richardifolium,1286,four,NA,0,1,ind,no
mogi,3,12,richardifolium,1286,one,0,0,1,ind,no
mogi,3,12,richardifolium,1286,three,NA,0,1,ind,no
mogi,3,12,richardifolium,1286,two,NA,0,1,ind,no
mogi,3,5,miquelianum,1288,five,NA,,1,ind,no
mogi,3,5,miquelianum,1288,four,NA,0,1,ind,no
mogi,3,5,miquelianum,1288,one,0,1,1,ind,no
mogi,3,5,miquelianum,1288,three,9,0,1,ind,no
mogi,3,5,miquelianum,1288,two,0,1,1,ind,no
mogi,3,9,richardifolium,1291,five,NA,,4,clone,no
mogi,3,9,richardifolium,1291,four,NA,0,4,clone,no
mogi,3,9,richardifolium,1291,one,NA,0,4,clone,no
mogi,3,9,richardifolium,1291,three,NA,0,4,clone,no
mogi,3,9,richardifolium,1291,two,NA,0,4,clone,no
mogi,3,2,arboreum,1295,five,13.4166666666667,,4,ind,no
mogi,3,2,arboreum,1295,four,0,1,4,ind,no
mogi,3,2,arboreum,1295,one,13.125,1,4,ind,no
mogi,3,2,arboreum,1295,three,5.33333333333333,1,4,ind,no
mogi,3,2,arboreum,1295,two,8.375,1,4,ind,no
mogi,3,12,richardifolium,1296,five,NA,,1,ind,no
mogi,3,12,richardifolium,1296,four,NA,0,1,ind,no
mogi,3,12,richardifolium,1296,one,NA,0,1,ind,no
mogi,3,12,richardifolium,1296,three,NA,0,1,ind,no
mogi,3,12,richardifolium,1296,two,NA,0,1,ind,no
mogi,3,5,miquelianum,1297,five,3.5,,1,ind,no
mogi,3,5,miquelianum,1297,four,0,1,1,ind,no
mogi,3,5,miquelianum,1297,one,0,1,1,ind,no
mogi,3,5,miquelianum,1297,three,0,1,1,ind,no
mogi,3,5,miquelianum,1297,two,0.75,1,1,ind,no
mogi,3,5,miquelianum,1298,five,0.2,,1,ind,no
mogi,3,5,miquelianum,1298,four,0,1,1,ind,no
mogi,3,5,miquelianum,1298,one,24,1,1,ind,no
mogi,3,5,miquelianum,1298,three,0,1,1,ind,no
mogi,3,5,miquelianum,1298,two,0,1,1,ind,no
mogi,3,5,miquelianum,1299,five,NA,,1,ind,no
mogi,3,5,miquelianum,1299,four,NA,0,1,ind,no
mogi,3,5,miquelianum,1299,one,NA,0,1,ind,no
mogi,3,5,miquelianum,1299,three,NA,0,1,ind,no
mogi,3,5,miquelianum,1299,two,NA,0,1,ind,no
mogi,1,12,arboreum,1301,five,20.2857142857143,,1,clone,no
mogi,1,12,arboreum,1301,four,0,1,1,clone,no
mogi,1,12,arboreum,1301,one,7.33333333333333,1,1,clone,no
mogi,1,12,arboreum,1301,three,3.6,1,1,clone,no
mogi,1,12,arboreum,1301,two,6.33333333333333,1,1,clone,no
mogi,1,11,richardifolium,1302,five,NA,,1,ind,no
mogi,1,11,richardifolium,1302,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1302,one,NA,0,1,ind,no
mogi,1,11,richardifolium,1302,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1302,two,NA,0,1,ind,no
mogi,1,11,richardifolium,1304,five,NA,,1,ind,no
mogi,1,11,richardifolium,1304,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1304,one,NA,0,1,ind,no
mogi,1,11,richardifolium,1304,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1304,two,NA,0,1,ind,no
mogi,1,12,arboreum,1305,five,16.92,,1,clone,no
mogi,1,12,arboreum,1305,four,0,1,1,clone,no
mogi,1,12,arboreum,1305,one,18.7142857142857,1,1,clone,no
mogi,1,12,arboreum,1305,three,1,1,1,clone,no
mogi,1,12,arboreum,1305,two,4.33333333333333,1,1,clone,no
mogi,1,11,richardifolium,1307,five,NA,,1,ind,no
mogi,1,11,richardifolium,1307,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1307,one,1.75,0,1,ind,no
mogi,1,11,richardifolium,1307,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1307,two,NA,0,1,ind,no
mogi,1,10,richardifolium,1308,five,NA,,1,clone,no
mogi,1,10,richardifolium,1308,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1308,one,NA,0,1,clone,no
mogi,1,10,richardifolium,1308,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1308,two,NA,0,1,clone,no
mogi,2,6,miquelianum,1309,five,9.28571428571429,,1,ind,no
mogi,2,6,miquelianum,1309,four,0,1,1,ind,no
mogi,2,6,miquelianum,1309,one,0,1,1,ind,no
mogi,2,6,miquelianum,1309,three,0,1,1,ind,no
mogi,2,6,miquelianum,1309,two,0,1,1,ind,no
mogi,1,11,richardifolium,1310,five,NA,,1,ind,no
mogi,1,11,richardifolium,1310,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1310,one,NA,0,1,ind,no
mogi,1,11,richardifolium,1310,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1310,two,NA,0,1,ind,no
mogi,2,3,arboreum,1311,five,NA,,1,ind,no
mogi,2,3,arboreum,1311,four,NA,0,1,ind,no
mogi,2,3,arboreum,1311,one,0,1,1,ind,no
mogi,2,3,arboreum,1311,three,NA,0,1,ind,no
mogi,2,3,arboreum,1311,two,0,0,1,ind,no
mogi,1,9,arboreum,1312,five,NA,,1,ind,no
mogi,1,9,arboreum,1312,four,NA,0,1,ind,no
mogi,1,9,arboreum,1312,one,0,0,1,ind,no
mogi,1,9,arboreum,1312,three,NA,0,1,ind,no
mogi,1,9,arboreum,1312,two,NA,0,1,ind,no
mogi,1,12,arboreum,1313,five,9.8,,1,clone,no
mogi,1,12,arboreum,1313,four,0,1,1,clone,no
mogi,1,12,arboreum,1313,one,0,1,1,clone,no
mogi,1,12,arboreum,1313,three,1.5,1,1,clone,no
mogi,1,12,arboreum,1313,two,2,1,1,clone,no
mogi,1,10,richardifolium,1314,five,NA,,1,clone,no
mogi,1,10,richardifolium,1314,four,NA,0,1,clone,no
mogi,1,10,richardifolium,1314,one,23.3333333333333,1,1,clone,no
mogi,1,10,richardifolium,1314,three,NA,0,1,clone,no
mogi,1,10,richardifolium,1314,two,0,0,1,clone,no
mogi,1,12,arboreum,1315,five,NA,,1,clone,no
mogi,1,12,arboreum,1315,four,NA,0,1,clone,no
mogi,1,12,arboreum,1315,one,5.33333333333333,1,1,clone,no
mogi,1,12,arboreum,1315,three,0,0,1,clone,no
mogi,1,12,arboreum,1315,two,15,1,1,clone,no
mogi,1,11,richardifolium,1316,five,9.83333333333333,,1,ind,no
mogi,1,11,richardifolium,1316,four,0,1,1,ind,no
mogi,1,11,richardifolium,1316,one,2.25,1,1,ind,no
mogi,1,11,richardifolium,1316,three,16.3333333333333,1,1,ind,no
mogi,1,11,richardifolium,1316,two,25,1,1,ind,no
mogi,1,11,richardifolium,1317,five,NA,,1,ind,no
mogi,1,11,richardifolium,1317,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1317,one,13,0,1,ind,no
mogi,1,11,richardifolium,1317,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1317,two,NA,0,1,ind,no
mogi,2,1,crassinervium,1318,five,NA,,1,ind,no
mogi,2,1,crassinervium,1318,four,NA,0,1,ind,no
mogi,2,1,crassinervium,1318,one,NA,0,1,ind,no
mogi,2,1,crassinervium,1318,three,NA,0,1,ind,no
mogi,2,1,crassinervium,1318,two,NA,0,1,ind,no
mogi,2,5,miquelianum,1319,five,NA,,2,clone,no
mogi,2,5,miquelianum,1319,four,NA,0,2,clone,no
mogi,2,5,miquelianum,1319,one,NA,0,2,clone,no
mogi,2,5,miquelianum,1319,three,NA,0,2,clone,no
mogi,2,5,miquelianum,1319,two,NA,0,2,clone,no
mogi,1,12,arboreum,1320,five,NA,,1,clone,no
mogi,1,12,arboreum,1320,four,NA,0,1,clone,no
mogi,1,12,arboreum,1320,one,8.33333333333333,1,1,clone,no
mogi,1,12,arboreum,1320,three,NA,0,1,clone,no
mogi,1,12,arboreum,1320,two,15,0,1,clone,no
mogi,1,11,richardifolium,1321,five,NA,,1,ind,no
mogi,1,11,richardifolium,1321,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1321,one,NA,0,1,ind,no
mogi,1,11,richardifolium,1321,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1321,two,NA,0,1,ind,no
mogi,2,3,arboreum,1322,five,2.57142857142857,,1,ind,no
mogi,2,3,arboreum,1322,four,0,1,1,ind,no
mogi,2,3,arboreum,1322,one,0,1,1,ind,no
mogi,2,3,arboreum,1322,three,1.2,1,1,ind,no
mogi,2,3,arboreum,1322,two,0,1,1,ind,no
mogi,1,11,richardifolium,1323,five,NA,,1,ind,no
mogi,1,11,richardifolium,1323,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1323,one,NA,0,1,ind,no
mogi,1,11,richardifolium,1323,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1323,two,NA,0,1,ind,no
mogi,1,11,richardifolium,1324,five,NA,,1,ind,no
mogi,1,11,richardifolium,1324,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1324,one,29.5,0,1,ind,no
mogi,1,11,richardifolium,1324,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1324,two,NA,0,1,ind,no
mogi,1,11,richardifolium,1325,five,NA,,1,ind,no
mogi,1,11,richardifolium,1325,four,NA,0,1,ind,no
mogi,1,11,richardifolium,1325,one,10.25,0,1,ind,no
mogi,1,11,richardifolium,1325,three,NA,0,1,ind,no
mogi,1,11,richardifolium,1325,two,NA,0,1,ind,no
mogi,2,5,richardifolium,1326,five,NA,,2,clone,no
mogi,2,5,richardifolium,1326,four,NA,0,2,clone,no
mogi,2,5,richardifolium,1326,one,9,0,2,clone,no
mogi,2,5,richardifolium,1326,three,NA,0,2,clone,no
mogi,2,5,richardifolium,1326,two,NA,0,2,clone,no
mogi,1,11,richardifolium,1327,five,NA,,1,ind,no
mogi,1,11,richardifolium,1327,four,NA,0,1,ind,no
